job_id,job_link,last_processed_time,job_title,company,City,State,job_classification,job_keyword,seniority_level,seniority_level_keyword,title_id,keyword_id
4482,https://www.linkedin.com/jobs/view/sr-database-analyst-with-security-clearance-at-clearancejobs-3753446329,2024-01-21 17:27:05.193326+0000,Sr. Database Analyst with Security Clearance,ClearanceJobs,Portsmouth,NH,Database Engineer / Administrator,Database,Senior-Level,Sr,9,11
4483,https://www.linkedin.com/jobs/view/senior-manager-machine-learning-engineering-at-jobs-for-humanity-3805128165,2024-01-21 02:23:12.44269+0000,"Senior Manager, Machine Learning Engineering",Jobs for Humanity,York,PA,Machine Learning Engineer,Machine Learning Engineering,Lead,Manager,1,27
4484,https://www.linkedin.com/jobs/view/senior-data-engineer-at-dice-3805945971,2024-01-21 17:27:22.793726+0000,Senior Data Engineer,Dice,Chicago,IL,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
4485,https://www.linkedin.com/jobs/view/cloud-data-architect-boston-ma-hybrid-local-at-steneral-consulting-3728291023,2024-01-19 12:17:48.620403+0000,"Cloud/Data Architect || Boston, MA (Hybrid/ Local)",Steneral Consulting,Boston,MA,Data Architect,Data Architect,Senior-Level,unclassified,11,30
4486,https://www.linkedin.com/jobs/view/data-engineer-lead-bigdata-production-support-at-diverse-lynx-3764423387,2024-01-19 18:21:15.440036+0000,Data Engineer Lead (Bigdata Production support),Diverse Lynx,Middlesex County,NJ,Data Engineer,Data Engineer,Lead,Lead,4,14
4487,https://www.linkedin.com/jobs/view/in-doh-prams-data-manager-at-capleo-global-3655101876,2024-01-19 18:22:00.270092+0000,IN-DOH-PRAMS Data Manager,Capleo Global,Indianapolis,IN,Data Operations & Management,Data Manager,Lead,Manager,12,23
4488,https://www.linkedin.com/jobs/view/database-analyst-iii-at-university-of-florida-3790458601,2024-01-21 02:26:21.119607+0000,Database Analyst III,University of Florida,Gainesville,FL,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
4489,https://www.linkedin.com/jobs/view/lead-data-engineer-finops-at-clickjobs-io-3793194411,2024-01-21 02:30:05.166101+0000,Lead Data Engineer (FinOps),ClickJobs.io,Hartford,CT,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
4490,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-series-a-at-recruiting-from-scratch-3744398379,2024-01-20 13:20:18.366651+0000,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Portland,OR,Machine Learning Engineer,Machine Learning Engineer,Principal / Staff-Level,Staff,1,1
4491,https://www.linkedin.com/jobs/view/comed-senior-data-scientist-oakbrook-terrace-il-at-exelon-3785078490,2024-01-21 17:33:08.130394+0000,"ComEd - Senior Data Scientist - Oakbrook Terrace, IL",Exelon,Oakbrook Terrace,IL,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
4492,https://www.linkedin.com/jobs/view/sr-data-scientist-tip-of-spear-ml-ai-work-fs-poly-at-stanley-reid-3690811608,2024-01-21 17:33:18.849517+0000,"Sr. Data Scientist, tip-of-spear ML/AI work - FS Poly",Stanley Reid,Fort Meade,MD,Data Scientist,Data Scientist,Senior-Level,Sr,10,16
4493,https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-jobs-for-humanity-3804058550,2024-01-21 17:33:36.578491+0000,Lead Machine Learning Engineer,Jobs for Humanity,Atlantic City,NJ,Machine Learning Engineer,Machine Learning Engineer,Lead,Lead,1,1
4494,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783321907,2024-01-20 07:36:14.794883+0000,Senior MLOps Engineer,Recruiting from Scratch,Newark,NJ,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
4495,https://www.linkedin.com/jobs/view/principal-data-engineer-ms-t-robustness-digital-strategies-at-pharmiweb-jobs-global-life-science-jobs-3801295709,2024-01-20 02:14:48.99745+0000,"Principal Data Engineer, MS&T Robustness & Digital Strategies",PharmiWeb.jobs: Global Life Science Jobs,New Brunswick,NJ,Data Engineer,Data Engineer,Principal / Staff-Level,Principal,4,14
4496,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783324584,2024-01-19 23:15:49.485779+0000,Senior MLOps Engineer,Recruiting from Scratch,Concord,CA,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
4497,https://www.linkedin.com/jobs/view/lead-data-engineer-fintech-team-bangkok-based-relocation-provided-at-agoda-3796566202,2024-01-20 15:51:26.668892+0000,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Denver,CO,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
4498,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-ai-at-recruiting-from-scratch-3744397317,2024-01-21 02:44:25.659115+0000,Senior Machine Learning Engineer - AI,Recruiting from Scratch,Carmel Valley,CA,Machine Learning Engineer,Machine Learning Engineer,Senior-Level,Senior,1,1
4499,https://www.linkedin.com/jobs/view/data-architect-at-firstpro-inc-3803310767,2024-01-21 15:14:34.825184+0000,Data Architect,"firstPRO, Inc",Boston,MA,Data Architect,Data Architect,Senior-Level,unclassified,11,30
4500,https://www.linkedin.com/jobs/view/data-engineer-snowflake-python-at-photon-3786124351,2024-01-21 15:14:54.034075+0000,Data Engineer (Snowflake & Python),Photon,Dallas,TX,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
4501,https://www.linkedin.com/jobs/view/principal-data-engineer-at-cvs-health-3797586977,2024-01-20 15:51:29.98959+0000,Principal Data Engineer,CVS Health,Hartford,CT,Data Engineer,Data Engineer,Principal / Staff-Level,Principal,4,14
4502,https://www.linkedin.com/jobs/view/big-data-analyst-at-ascending-inc-3787771208,2024-01-21 02:47:39.913966+0000,Big Data Analyst,ASCENDING Inc.,Rockville,MD,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
4503,https://www.linkedin.com/jobs/view/research-data-specialist-ii-at-california-department-of-forestry-and-fire-protection-cal-fire-3805559429,2024-01-21 14:20:49.39246+0000,RESEARCH DATA SPECIALIST II,California Department of Forestry and Fire Protection (CAL FIRE),San Luis Obispo County,CA,Data Specialist,Data Specialist,Senior-Level,Specialist,13,29
4504,https://www.linkedin.com/jobs/view/senior-database-architect-and-administrator-at-parsons-corporation-3782765102,2024-01-21 14:16:50.811018+0000,Senior Database Architect and Administrator,Parsons Corporation,Staunton,VA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
4505,https://www.linkedin.com/jobs/view/senior-data-scientist-business-intelligence-at-duolingo-3748749584,2024-01-21 02:48:55.450253+0000,"Senior Data Scientist, Business Intelligence",Duolingo,New York,NY,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
4506,https://www.linkedin.com/jobs/view/manager-of-software-engineering-data-tech-at-clickjobs-io-3800729095,2024-01-20 01:24:33.414181+0000,Manager of Software Engineering - Data Tech,ClickJobs.io,The Colony,TX,Software & Platform Engineering,Software Engineering,Lead,Manager,2,49
4507,https://www.linkedin.com/jobs/view/lead-data-engineer-python-java-or-scala-at-capital-one-3774780001,2024-01-21 02:49:49.141531+0000,"Lead Data Engineer, (Python, Java or Scala)",Capital One,Philadelphia,PA,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
4508,https://www.linkedin.com/jobs/view/data-scientist-specialist-at-vanguard-3804428657,2024-01-21 02:49:58.635615+0000,"Data Scientist, Specialist",Vanguard,Malvern,PA,Data Scientist,Data Scientist,Senior-Level,Specialist,10,16
4509,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-series-a-at-recruiting-from-scratch-3744393918,2024-01-21 14:08:57.820415+0000,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Atlanta,GA,Machine Learning Engineer,Machine Learning Engineer,Principal / Staff-Level,Staff,1,1
4510,https://www.linkedin.com/jobs/view/lead-data-engineer-fintech-team-bangkok-based-relocation-provided-at-agoda-3796562701,2024-01-21 14:08:55.152084+0000,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Portland,OR,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
4511,https://www.linkedin.com/jobs/view/principal-associate-data-loss-prevention-dlp-engineer-at-jobs-for-humanity-3804053880,2024-01-21 14:09:48.701858+0000,"Principal Associate, Data Loss Prevention (DLP) Engineer",Jobs for Humanity,Springfield,MA,Risk & Compliance Analytics,Data Loss Prevention,Principal / Staff-Level,Principal,5,6
4512,https://www.linkedin.com/jobs/view/clinical-research-data-specialist-1-smidt-heart-institute-cheng-lab-at-cedars-sinai-at-health-ecareers-3801754774,2024-01-21 14:22:49.075018+0000,Clinical Research Data Specialist 1 - Smidt Heart Institute (Cheng Lab) at Cedars-Sinai,Health eCareers,Los Angeles,CA,Data Specialist,Data Specialist,Senior-Level,Specialist,13,29
4513,https://www.linkedin.com/jobs/view/senior-data-engineer-at-physicians-mutual-3785067064,2024-01-21 14:09:57.82205+0000,Senior Data Engineer,Physicians Mutual,Omaha,NE,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
4514,https://www.linkedin.com/jobs/view/usa-senior-data-scientist-at-walmart-3758397059,2024-01-21 14:09:58.09612+0000,"(USA) Senior, Data Scientist",Walmart,Hoboken,NJ,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
4515,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-series-a-at-recruiting-from-scratch-3744394867,2024-01-21 14:10:49.149872+0000,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Germantown,WI,Machine Learning Engineer,Machine Learning Engineer,Principal / Staff-Level,Staff,1,1
4516,https://www.linkedin.com/jobs/view/sr-database-developer-at-millenniumsoft-inc-3681904417,2024-01-19 18:59:03.926013+0000,Sr.Database Developer,MillenniumSoft Inc,San Diego,CA,Database Engineer / Administrator,Database,Senior-Level,Srdatabase,9,11
4517,https://www.linkedin.com/jobs/view/office-administration-data-analyst-lv2-%23-23-02164-at-hiretalent-diversity-staffing-recruiting-firm-3792787170,2024-01-19 18:59:21.84315+0000,Office/Administration - Data Analyst Lv2 #: 23-02164,HireTalent - Diversity Staffing & Recruiting Firm,Hopkins,MN,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
4518,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783322939,2024-01-21 14:11:54.325274+0000,Senior MLOps Engineer,Recruiting from Scratch,Waltham,MA,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
4519,https://www.linkedin.com/jobs/view/senior-data-engineer-at-jobs-for-humanity-3794996778,2024-01-21 00:55:03.149334+0000,Senior Data Engineer,Jobs for Humanity,New York County,NY,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
4520,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-series-a-at-recruiting-from-scratch-3744398505,2024-01-21 14:19:11.786645+0000,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Wichita,KS,Machine Learning Engineer,Machine Learning Engineer,Principal / Staff-Level,Staff,1,1
4521,https://www.linkedin.com/jobs/view/tdm-consultant-test-data-management-engineer-at-energy-jobline-3780701127,2024-01-19 20:16:18.003258+0000,TDM Consultant - Test Data Management Engineer,Energy Jobline,Tampa,FL,Data Operations & Management,Data Management Engineer,Mid-Level,unclassified,12,99
4522,https://www.linkedin.com/jobs/view/senior-database-engineer-at-belay-technologies-3787904315,2024-01-21 14:23:43.583121+0000,Senior Database Engineer,Belay Technologies,Annapolis Junction,MD,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
4523,https://www.linkedin.com/jobs/view/sr-data-scientist-at-dice-3804437969,2024-01-21 03:02:20.766385+0000,Sr. Data Scientist,Dice,Basking Ridge,NJ,Data Scientist,Data Scientist,Senior-Level,Sr,10,16
4524,https://www.linkedin.com/jobs/view/sr-clinical-informatics-data-scientist-i-at-helix-3796070106,2024-01-21 14:14:13.122145+0000,Sr. Clinical Informatics Data Scientist I,Helix,San Diego,CA,Data Scientist,Data Scientist,Senior-Level,Sr,10,16
4525,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783328114,2024-01-20 00:25:22.815042+0000,Senior MLOps Engineer,Recruiting from Scratch,Boston,MA,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
4526,https://www.linkedin.com/jobs/view/new-algorithms-and-science-data-processing-for-hyperspectral-imagery-at-orau-3752099845,2024-01-20 11:12:44.756833+0000,New Algorithms and Science Data Processing for Hyperspectral Imagery,ORAU,Travis Field,CA,Data Specialist,Data Processing,Entry-Level / Junior,unclassified,13,66
4527,https://www.linkedin.com/jobs/view/data-engineer-2-at-cypress-hcm-3787360100,2024-01-20 11:15:06.325173+0000,Data Engineer 2,Cypress HCM,San Francisco,CA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
4528,https://www.linkedin.com/jobs/view/database-administrator-lead-at-cognosante-3718479215,2024-01-21 16:52:58.591927+0000,Database Administrator Lead,Cognosante,Falls Church,VA,Database Engineer / Administrator,Database,Lead,Lead,9,11
4529,https://www.linkedin.com/jobs/view/frontline-data-steward-at-umpqua-bank-3785766742,2024-01-21 17:12:41.306867+0000,Frontline Data Steward,Umpqua Bank,Portland,OR,Data Governance & Security,Data Steward,Mid-Level,unclassified,8,25
4530,https://www.linkedin.com/jobs/view/financial-analyst-erp-sec-filings-excel-data-visualization-any-tool-construction-project-financial-variance-analysis-a-%2B-at-kore1-3752021557,2024-01-21 16:38:14.190435+0000,"Financial Analyst: ERP, SEC filings, Excel, data visualization (any tool); construction project financial variance analysis a +",KORE1,Newport Beach,CA,Risk & Compliance Analytics,Financial Analyst,Entry-Level / Junior,unclassified,5,84
4531,https://www.linkedin.com/jobs/view/database-management-specialist-at-the-davey-tree-expert-company-3802336558,2024-01-21 16:38:31.85211+0000,Database Management Specialist,The Davey Tree Expert Company,Martinez,CA,Database Engineer / Administrator,Database,Senior-Level,Specialist,9,11
4532,https://www.linkedin.com/jobs/view/senior-manager-ontology-and-data-modeling-at-jobs-for-humanity-3804057411,2024-01-19 16:21:25.426067+0000,"Senior Manager, Ontology and Data Modeling",Jobs for Humanity,Newark,NJ,Data Modeling & Warehousing,Data Modeling,Lead,Manager,3,20
4533,https://www.linkedin.com/jobs/view/lead-data-engineer-at-jobs-for-humanity-3804393962,2024-01-21 16:38:34.017113+0000,Lead Data Engineer,Jobs for Humanity,Annapolis,MD,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
4534,https://www.linkedin.com/jobs/view/database-software-engineer-researcher-infrastructure-system-lab-at-bytedance-3760871251,2024-01-21 14:24:47.956655+0000,"Database Software Engineer/Researcher, Infrastructure System Lab",ByteDance,San Jose,CA,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
4535,https://www.linkedin.com/jobs/view/specialist-solutions-architect-data-engineering-at-databricks-3805590001,2024-01-21 03:13:04.836891+0000,Specialist Solutions Architect - Data Engineering,Databricks,Cincinnati,OH,Data Engineer,Data Engineering,Senior-Level,Specialist,4,13
4536,https://www.linkedin.com/jobs/view/senior-oracle-database-administrator-at-dice-3805518533,2024-01-21 02:28:24.253077+0000,Senior Oracle Database Administrator,Dice,Atlanta,GA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
4537,https://www.linkedin.com/jobs/view/senior-database-administrator-at-northwest-bank-3682079577,2024-01-20 04:03:45.230302+0000,SENIOR DATABASE ADMINISTRATOR,Northwest Bank,Warren,PA,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
4538,https://www.linkedin.com/jobs/view/senior-data-scientist-at-wind-creek-hospitality-3800245186,2024-01-20 04:04:09.990554+0000,Senior Data Scientist,Wind Creek Hospitality,Atmore,AL,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
4539,https://www.linkedin.com/jobs/view/senior-data-scientist-ai-foundations-at-capital-one-3781022654,2024-01-21 00:55:50.536063+0000,"Senior Data Scientist, AI Foundations",Capital One,McLean,VA,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
4540,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783321891,2024-01-20 17:24:04.224014+0000,Senior MLOps Engineer,Recruiting from Scratch,Salt Lake City,UT,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
4541,https://www.linkedin.com/jobs/view/manager-data-engineering-python-aws-airflow-snowflake-hybrid-at-capital-one-3774778146,2024-01-21 14:26:15.616385+0000,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Capital One,Wilmington,DE,Data Engineer,Data Engineering,Lead,Manager,4,13
4542,https://www.linkedin.com/jobs/view/senior-manager-machine-learning-engineering-at-jobs-for-humanity-3805127756,2024-01-20 17:24:28.884507+0000,"Senior Manager, Machine Learning Engineering",Jobs for Humanity,McLean,VA,Machine Learning Engineer,Machine Learning Engineering,Lead,Manager,1,27
4543,https://www.linkedin.com/jobs/view/it-professional-3-database-administration-at-state-of-nevada-division-of-human-resource-management-3804938161,2024-01-21 17:21:14.894502+0000,IT PROFESSIONAL 3 - Database Administration,State of Nevada Division of Human Resource Management,Genoa,NV,Database Engineer / Administrator,Database,Mid-Level,Professional,9,11
4544,https://www.linkedin.com/jobs/view/senior-database-developer-data-modeler-at-agileengine-3784497878,2024-01-21 14:28:49.606978+0000,Senior Database Developer/ Data Modeler,AgileEngine,New York,NY,Database Engineer / Administrator,Database,Senior-Level,Senior,9,11
4545,https://www.linkedin.com/jobs/view/manager-data-engineering-at-jobs-for-humanity-3804329017,2024-01-21 16:39:54.456673+0000,"Manager, Data Engineering",Jobs for Humanity,Baltimore,MD,Data Engineer,Data Engineering,Lead,Manager,4,13
